"SubmissionId","SubmissionDateOnly","SubmissionTimeOnly","UserId","DistrictName","ItemsToChoose","PurchaseUnit","Price","Comments"
"b6470fcf-44f9-4bee-b633-c75ed3d6c882",2025-02-27,"13:32:19","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Onion","1kg",35,NA
"b6470fcf-44f9-4bee-b633-c75ed3d6c882",2025-02-27,"13:32:19","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Green Chilli","1kg",45,NA
"45dba596-687f-4303-8f75-746c7688e925",2025-02-27,"13:33:22","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Soybean Oil","1L",180,NA
"81d04c31-89d1-4c50-8578-347a78ad0050",2025-03-02,"13:41:50","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Rice","1kg",80,NA
"81d04c31-89d1-4c50-8578-347a78ad0050",2025-03-02,"13:41:50","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Soybean Oil","1L",195,NA
"81d04c31-89d1-4c50-8578-347a78ad0050",2025-03-02,"13:41:50","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Eggs","4 eggs",42,NA
"81d04c31-89d1-4c50-8578-347a78ad0050",2025-03-02,"13:41:50","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Chicken","1kg",190,NA
"81d04c31-89d1-4c50-8578-347a78ad0050",2025-03-02,"13:41:50","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Potato","1kg",20,NA
"81d04c31-89d1-4c50-8578-347a78ad0050",2025-03-02,"13:41:50","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Green Chilli","1kg",50,NA
"ccab0172-3f54-4c87-9228-3e4f6bf87bab",2025-03-03,"22:57:15","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Soybean Oil","1L",195,"Ramadan"
"ccab0172-3f54-4c87-9228-3e4f6bf87bab",2025-03-03,"22:57:15","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Eggs","4 eggs",44,"Ramadan"
"ccab0172-3f54-4c87-9228-3e4f6bf87bab",2025-03-03,"22:57:15","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Eggplant","1kg",30,"Ramadan"
"5cc1a85c-b81e-45b3-9e68-acf4e2daa370",2025-03-11,"05:12:00","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Rice","1kg",78,NA
"5cc1a85c-b81e-45b3-9e68-acf4e2daa370",2025-03-11,"05:12:00","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Lentil","1kg",110,NA
"5cc1a85c-b81e-45b3-9e68-acf4e2daa370",2025-03-11,"05:12:00","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Soybean Oil","1L",180,NA
"5cc1a85c-b81e-45b3-9e68-acf4e2daa370",2025-03-11,"05:12:00","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Eggs","4 eggs",42,NA
"5cc1a85c-b81e-45b3-9e68-acf4e2daa370",2025-03-11,"05:12:00","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Chicken","1kg",190,NA
"5cc1a85c-b81e-45b3-9e68-acf4e2daa370",2025-03-11,"05:12:00","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Potato","1kg",20,NA
